# Variable: rate
# Sample shape: (10, 111)
# Date: 2017-08-31 00:45:36.992017
3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,3.420367422442270655e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,3.300608412727680907e+00,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01,9.461574161321251175e-01
